ra dec shotid ifuslot amp wl fibnum detectid cat cat2 gmag flux fwhm
11.297171592712402 0.040706999599933624 20180110007 47 RU 4625.64013671875 22 1000098051 N/A good 26.194740053848893 23.469999313354492 2.859999895095825
11.278282165527344 -0.0075969998724758625 20180110007 45 LL 3923.14990234375 18 1000098137 N/A good 23.935415209992286 58.369998931884766 3.940000057220459
11.337547302246094 0.03133999928832054 20180110007 37 LU 4047.85009765625 72 1000098176 N/A good 24.0176771895285 29.780000686645508 4.800000190734863
11.11887264251709 0.04741000011563301 20180110007 104 LL 3888.169921875 36 1000098196 N/A good 24.67667304626338 18.270000457763672 3.3299999237060547
204.5010986328125 51.19049835205078 20180215011 35 RL 3962.760009765625 104 1000168248 N/A good 24.45116394107085 25.3700008392334 3.259999990463257
204.60777282714844 51.24098587036133 20180215011 22 RL 4128.7001953125 31 1000168265 N/A good 24.333456479153874 28.079999923706055 4.519999980926514
204.53060913085938 51.01651382446289 20180215011 96 RU 4507.91015625 96 1000168278 N/A good 24.502942719109264 20.09000015258789 2.7200000286102295
204.6422576904297 51.07093811035156 20180215011 83 RL 4389.2900390625 22 1000168372 N/A good 27.8336319773489 16.09000015258789 3.25
204.50144958496094 51.19069290161133 20180215011 35 RL 3962.949951171875 103 1000168381 N/A good 24.287055285659257 24.200000762939453 4.110000133514404
204.51449584960938 51.04672622680664 20180215011 86 LL 5297.85009765625 8 1000168405 N/A good 24.700098061103336 11.130000114440918 2.7100000381469727
204.56063842773438 51.05804443359375 20180215011 85 LL 4812.72998046875 42 1000168455 N/A good 23.57499470127324 27.6200008392334 3.359999895095825
204.61782836914062 51.03889465332031 20180215011 94 RL 5066.64013671875 96 1000168585 N/A good 24.47988190043652 18.889999389648438 3.509999990463257
212.1271209716797 51.19624328613281 20180222015 34 LL 4277.58984375 28 1000183184 N/A good 24.43494338862138 23.0 4.119999885559082
212.12669372558594 51.19610595703125 20180222015 34 LL 4278.0498046875 28 1000183363 N/A good 24.427798848228797 23.639999389648438 3.9600000381469727
183.04776000976562 51.176124572753906 20180223016 86 LL 4634.5400390625 73 1000190942 N/A good 25.710578906146342 22.219999313354492 7.539999961853027
183.0318145751953 51.06573486328125 20180223016 47 RL 4477.52978515625 16 1000190968 N/A good 26.849555296585276 7.570000171661377 2.200000047683716
182.8759002685547 51.037376403808594 20180223016 24 LU 4389.81005859375 50 1000190998 N/A good 24.22944909930244 22.450000762939453 3.7699999809265137
182.9891357421875 51.07318878173828 20180223016 46 LL 4181.27978515625 1 1000191020 N/A good 24.30966207205712 20.350000381469727 3.049999952316284
182.95391845703125 51.08245849609375 20180223016 45 LL 3814.64990234375 7 1000191025 N/A good 25.124167898461337 26.450000762939453 2.9700000286102295
182.94252014160156 51.08381271362305 20180223016 45 LL 4420.47998046875 36 1000191055 N/A good 25.88450792402556 17.760000228881836 3.7100000381469727
183.04757690429688 51.14826583862305 20180223016 76 LL 3872.419921875 9 1000191066 N/A good 24.40945105025107 22.270000457763672 5.329999923706055
182.85064697265625 51.073692321777344 20180223016 33 LU 4493.259765625 30 1000191069 N/A good 25.87479245349421 12.170000076293945 3.430000066757202
183.04771423339844 51.148258209228516 20180223016 76 LL 3872.159912109375 10 1000191074 N/A good 24.33201363200157 21.989999771118164 5.269999980926514
199.31243896484375 51.15250778198242 20180313011 46 LL 4006.340087890625 1 1000208755 N/A good 24.07140087932806 22.5 6.679999828338623
199.35704040527344 51.06718063354492 20180313011 76 RU 3836.22998046875 32 1000208773 N/A good 24.013134671654054 50.790000915527344 4.360000133514404
199.43377685546875 51.09642791748047 20180313011 74 LU 4100.81005859375 87 1000208804 N/A good 25.76501891932405 18.719999313354492 2.9800000190734863
199.44671630859375 51.24127197265625 20180313011 22 LL 4772.39990234375 44 1000208834 N/A good 26.617727635093388 13.520000457763672 7.909999847412109
199.4034423828125 51.226768493652344 20180313011 23 RL 5233.7900390625 3 1000208866 N/A good 25.92407246884069 11.050000190734863 3.0299999713897705
199.29959106445312 51.172786712646484 20180313011 36 RU 4349.490234375 51 1000208914 N/A good 24.794758521945333 11.75 3.490000009536743
199.26747131347656 51.142642974853516 20180313011 47 LL 4343.490234375 4 1000208925 N/A good 25.511397647458733 10.859999656677246 3.4000000953674316
190.17047119140625 51.208580017089844 20180316010 33 LL 4449.4501953125 84 1000218007 N/A good 24.87605739098243 10.550000190734863 3.609999895095825
190.21237182617188 51.060630798339844 20180316010 84 RU 4623.4501953125 9 1000218035 N/A good 24.327089733071542 18.0 2.569999933242798
190.21205139160156 51.06052017211914 20180316010 84 RU 4623.2998046875 9 1000218062 N/A good 24.507408739511376 15.600000381469727 2.5899999141693115
190.23849487304688 51.07830047607422 20180316010 83 LU 4565.6201171875 52 1000218202 N/A good 26.656655364427728 13.600000381469727 3.490000009536743
190.10272216796875 51.15398025512695 20180316010 45 RU 4449.43994140625 18 1000218205 N/A good 25.58282723438279 10.279999732971191 3.440000057220459
190.2052001953125 51.23821258544922 20180316010 22 RU 4264.35986328125 109 1000218210 N/A good 25.69512726690794 8.489999771118164 2.4000000953674316
202.9247283935547 51.21927261352539 20180316012 24 RU 4792.41015625 88 1000218478 N/A good 24.75003844079055 16.079999923706055 5.989999771118164
202.99642944335938 51.1566162109375 20180316012 53 LU 3780.830078125 52 1000218613 N/A good 24.538422975863327 28.610000610351562 3.819999933242798
203.04190063476562 51.106346130371094 20180316012 73 LL 4365.4599609375 110 1000218625 N/A good 25.177129281468304 23.8700008392334 3.490000009536743
202.95452880859375 51.23075866699219 20180316012 23 LL 5302.72021484375 29 1000218639 N/A good 26.683881268003905 12.0600004196167 2.9100000858306885
183.36936950683594 51.04301452636719 20180317007 86 RL 4764.1201171875 3 1000223286 N/A good 25.298023082720775 13.729999542236328 3.3299999237060547
183.51516723632812 51.05004119873047 20180317007 93 LL 3615.75 19 1000223343 N/A good 24.412046637792088 29.6299991607666 4.21999979019165
183.38075256347656 51.05620193481445 20180317007 86 LU 4346.72021484375 94 1000223389 N/A good 25.607464396882854 8.59000015258789 2.690000057220459
183.4976043701172 51.08082962036133 20180317007 83 LU 4334.10009765625 64 1000223400 N/A good 35.16012705073139 9.289999961853027 3.0399999618530273
188.09323120117188 51.20070266723633 20180321010 26 RU 5055.14990234375 47 1000231088 N/A good 25.782667450587738 10.420000076293945 3.690000057220459
188.10427856445312 51.17758560180664 20180321010 36 RL 4830.2900390625 73 1000231147 N/A good 25.48976807107019 12.0600004196167 4.110000133514404
200.13241577148438 51.081180572509766 20180321025 45 LU 3988.300048828125 94 1000248437 N/A good 26.340214170426208 16.81999969482422 3.630000114440918
200.24148559570312 51.240535736083984 20180321025 105 RL 5130.75 108 1000248618 N/A good 29.863169329192335 9.670000076293945 2.559999942779541
200.13043212890625 51.0532112121582 20180321025 35 LU 3882.68994140625 68 1000248739 N/A good 24.485872350605383 15.010000228881836 3.549999952316284
206.18748474121094 51.21858596801758 20180321026 94 LU 4367.68994140625 86 1000248945 N/A good 24.730266286898534 24.1200008392334 3.049999952316284
197.780029296875 51.05093002319336 20180409008 86 LL 4850.759765625 74 1000249934 N/A good 24.288776334761298 14.739999771118164 4.46999979019165
197.8934783935547 51.18488693237305 20180409008 42 RU 4868.6298828125 45 1000249937 N/A good 25.747227700618687 9.770000457763672 2.819999933242798
197.84988403320312 51.175209045410156 20180409008 43 RU 4142.22998046875 46 1000249953 N/A good 26.622489374242996 17.25 2.680000066757202
197.7593536376953 51.069488525390625 20180409008 76 RU 4312.009765625 112 1000249965 N/A good 25.660702279639303 25.850000381469727 5.329999923706055
197.81161499023438 51.048946380615234 20180409008 85 RU 4095.050048828125 39 1000249968 N/A good 27.109508308287424 18.93000030517578 2.9000000953674316
197.90695190429688 51.07134246826172 20180409008 83 RU 4155.22021484375 85 1000249970 N/A good 26.126409698328864 39.41999816894531 4.460000038146973
197.7255096435547 51.150760650634766 20180409008 46 RU 4467.009765625 103 1000249979 N/A good 25.318308155275663 17.149999618530273 4.71999979019165
197.83984375 51.184059143066406 20180409008 43 LU 3715.56005859375 46 1000249989 N/A good 25.889785152843523 17.540000915527344 3.109999895095825
214.1634521484375 51.220245361328125 20180409010 24 RL 4460.72021484375 81 1000250049 N/A good 24.987406152267422 24.0 4.230000019073486
214.26365661621094 51.217079162597656 20180409010 32 LL 4367.68017578125 102 1000250058 N/A good 25.10357327263389 18.959999084472656 4.449999809265137
214.27285766601562 51.03900146484375 20180409010 94 RL 4014.010009765625 93 1000250076 N/A good 25.264408048552717 16.760000228881836 3.3399999141693115
191.07798767089844 51.10183334350586 20180416008 73 LL 4122.93017578125 64 1000253568 N/A good 23.48307227284604 41.61000061035156 4.599999904632568
190.96961975097656 51.222110748291016 20180416008 24 RL 5271.0 75 1000253596 N/A good 25.386880723138596 14.069999694824219 3.609999895095825
191.07342529296875 51.101295471191406 20180416008 73 LL 4131.35009765625 88 1000253603 N/A good 24.99112503215118 12.130000114440918 2.3399999141693115
190.95059204101562 51.1855583190918 20180416008 35 RU 3859.5 83 1000253611 N/A good 25.38144163553444 24.59000015258789 5.440000057220459
196.48040771484375 51.14440155029297 20180416009 47 RL 4225.2900390625 107 1000253654 N/A good 25.394535357018 19.40999984741211 3.2300000190734863
196.46835327148438 51.137550354003906 20180416009 47 RL 3789.18994140625 4 1000253667 N/A good 23.68390079748204 70.4800033569336 2.9700000286102295
196.4793701171875 51.200767517089844 20180416009 26 RL 4420.16015625 63 1000253672 N/A good 24.53739693874629 14.850000381469727 3.5299999713897705
196.57098388671875 51.050228118896484 20180416009 86 LU 3796.820068359375 8 1000253678 N/A good 24.85188258726422 17.65999984741211 1.9800000190734863
195.6086883544922 51.16566848754883 20180418007 37 RU 4350.10986328125 110 1000254753 N/A good 24.974286367794292 14.930000305175781 3.759999990463257
195.61764526367188 51.17086410522461 20180418007 37 RL 4304.97998046875 86 1000254773 N/A good 25.30030361947032 14.640000343322754 4.190000057220459
195.7518768310547 50.99599838256836 20180418007 106 LL 3866.219970703125 41 1000255097 N/A good 24.140628685360603 110.87000274658203 3.25
202.02633666992188 51.145538330078125 20180418008 47 LL 4196.64013671875 76 1000255675 N/A good 26.707533526725772 36.400001525878906 4.579999923706055
202.1287384033203 51.195072174072266 20180418008 34 LL 4565.85009765625 7 1000255862 N/A good 27.117393582507038 12.869999885559082 2.890000104904175
202.01329040527344 51.14564514160156 20180418008 47 LU 3789.43994140625 53 1000255900 N/A good 24.55329452723071 19.299999237060547 2.930000066757202
202.0612335205078 51.151336669921875 20180418008 46 LL 4197.10009765625 25 1000255915 N/A good 24.905288126718524 13.819999694824219 3.25
202.2294921875 51.09791946411133 20180418008 73 RL 4435.0498046875 61 1000256017 N/A good 24.189117602262336 18.920000076293945 5.300000190734863
202.1728515625 51.22797393798828 20180418008 23 RU 4559.490234375 23 1000256185 N/A good 26.451547013848604 12.350000381469727 3.5999999046325684
208.2146453857422 51.04412078857422 20180418009 94 LU 4220.25 69 1000256309 N/A good 24.226381977778875 33.380001068115234 4.980000019073486
208.23435974121094 51.19701385498047 20180418009 42 LU 4218.1298828125 99 1000256321 N/A good 25.767325700530527 14.479999542236328 3.869999885559082
208.19630432128906 51.24212646484375 20180418009 22 LL 5173.5400390625 65 1000256385 N/A good 25.492141747914324 16.040000915527344 3.7100000381469727
